ticker,date,open,high,low,close,volume
WMT,2024-01-03,52.13,52.30,51.85,51.97,18756000
WMT,2024-01-04,51.94,52.05,51.38,51.47,19282500
WMT,2024-01-05,51.52,51.58,50.77,51.13,21709500
WMT,2024-01-08,51.13,51.64,51.12,51.63,20680800
WMT,2024-01-09,51.53,51.99,51.46,51.98,23322300
WMT,2024-01-10,52.06,52.69,52.06,52.62,20121900
WMT,2024-01-11,52.64,52.82,52.26,52.56,14355300
WMT,2024-01-12,52.65,52.70,52.33,52.63,13629000
WMT,2024-01-16,52.67,52.98,52.60,52.80,17032500
WMT,2024-01-17,52.65,52.85,52.41,52.55,14827800
WMT,2024-01-18,52.58,53.31,52.42,53.26,18190500
WMT,2024-01-19,53.32,53.37,52.67,52.98,19175400
WMT,2024-01-22,53.11,53.16,52.69,52.98,13938300
WMT,2024-01-23,52.89,53.13,52.78,53.12,12066600
WMT,2024-01-24,53.15,53.20,52.31,52.37,22932900
WMT,2024-01-25,52.66,53.14,52.34,53.13,16369500
WMT,2024-01-26,53.20,53.63,53.07,53.60,15746400
WMT,2024-01-29,53.62,53.97,53.35,53.85,18240300
WMT,2024-01-30,53.74,54.10,53.38,54.03,15270000
WMT,2024-01-31,54.75,54.75,53.87,53.91,26134800
WMT,2024-02-01,54.06,54.93,53.89,54.91,20792700
WMT,2024-02-02,54.86,55.65,54.79,55.32,21670800
WMT,2024-02-05,55.47,55.47,54.83,55.03,19145100
WMT,2024-02-06,55.07,55.45,54.92,55.40,14181300
WMT,2024-02-07,55.55,55.68,55.20,55.26,17082600
WMT,2024-02-08,55.26,55.64,55.18,55.26,14427900
WMT,2024-02-09,55.27,55.38,55.11,55.23,14329800
WMT,2024-02-12,55.21,55.58,55.15,55.56,14795100
WMT,2024-02-13,55.67,55.81,54.90,55.18,18574200
WMT,2024-02-14,55.06,55.10,54.66,55.01,18484500
WMT,2024-02-15,55.40,55.42,54.80,55.23,16948800
WMT,2024-02-16,55.56,56.09,55.23,55.58,22373400
WMT,2024-02-20,58.23,59.17,57.17,57.38,71788500
WMT,2024-02-21,57.10,57.29,56.38,56.67,40501500
WMT,2024-02-22,56.73,57.25,56.54,57.23,29512800
WMT,2024-02-23,57.45,57.96,57.20,57.28,74365800
WMT,2024-02-26,57.87,58.57,56.95,58.34,32154800
WMT,2024-02-27,58.37,58.53,57.96,58.33,18012700
WMT,2024-02-28,58.29,58.49,58.05,58.36,14803300
WMT,2024-02-29,58.19,58.23,57.35,57.37,29245100
WMT,2024-03-01,57.55,57.60,56.97,57.51,19030900
WMT,2024-03-04,57.26,58.13,57.16,58.04,16033300
WMT,2024-03-05,58.60,59.06,58.32,58.77,19676900
WMT,2024-03-06,58.84,59.33,58.77,59.29,12698700
WMT,2024-03-07,59.71,59.77,59.07,59.08,16195300
WMT,2024-03-08,58.73,59.00,58.46,58.84,12143600
WMT,2024-03-11,58.83,59.42,58.60,59.37,14154000
WMT,2024-03-12,59.66,60.26,59.36,60.11,16613100
WMT,2024-03-13,59.96,60.16,59.59,59.98,15935200
WMT,2024-03-14,60.18,60.34,59.52,59.93,16584700
WMT,2024-03-15,59.60,60.06,59.38,59.60,50946300
WMT,2024-03-18,59.60,59.81,59.31,59.77,16801700
WMT,2024-03-19,59.88,59.98,59.52,59.78,12353600
WMT,2024-03-20,59.75,60.18,59.65,60.15,12007600
WMT,2024-03-21,60.18,60.56,59.96,60.35,14265900
WMT,2024-03-22,60.22,60.43,59.76,59.78,14029400
WMT,2024-03-25,59.78,59.90,59.28,59.49,14186600
WMT,2024-03-26,59.38,59.74,59.15,59.43,13738300
WMT,2024-03-27,59.78,59.96,59.30,59.63,14363400
WMT,2024-03-28,59.58,59.68,59.08,59.09,17535100
WMT,2024-04-01,59.23,59.67,58.86,58.93,13837600
WMT,2024-04-02,58.83,59.03,57.83,58.10,19510100
WMT,2024-04-03,58.32,58.44,57.89,58.37,14615100
WMT,2024-04-04,58.48,58.74,58.23,58.44,14436100
WMT,2024-04-05,58.49,58.97,58.43,58.78,10335900
WMT,2024-04-08,58.53,58.97,58.36,58.71,11070100
WMT,2024-04-09,58.80,58.90,58.24,58.72,10013500
WMT,2024-04-10,58.55,59.67,58.33,59.54,15097600
WMT,2024-04-11,59.66,59.80,59.00,59.02,10987600
WMT,2024-04-12,58.93,59.63,58.88,59.06,12280600
WMT,2024-04-15,59.43,59.61,58.84,58.86,10557200
WMT,2024-04-16,58.96,59.21,58.71,58.77,14726300
WMT,2024-04-17,59.07,59.35,58.50,58.58,15329700
WMT,2024-04-18,58.76,58.87,58.16,58.20,12061500
WMT,2024-04-19,58.39,58.60,57.92,58.47,14165800
WMT,2024-04-22,58.50,59.32,57.98,59.06,14910000
WMT,2024-04-23,59.17,59.27,57.51,58.03,17963900
WMT,2024-04-24,57.93,58.97,57.76,58.80,18529100
WMT,2024-04-25,58.98,59.45,58.76,59.13,19263000
WMT,2024-04-26,59.04,59.31,58.93,59.08,11045200
WMT,2024-04-29,59.10,59.31,58.87,59.16,9785100
WMT,2024-04-30,59.12,59.22,58.10,58.29,14209200
WMT,2024-05-01,58.25,58.35,57.67,57.80,15464300
WMT,2024-05-02,57.89,58.82,57.53,58.64,17574100
WMT,2024-05-03,58.55,58.91,58.08,58.75,14207400
WMT,2024-05-06,58.93,58.93,58.33,58.80,11119400
WMT,2024-05-07,59.09,59.71,58.98,59.54,14520200
WMT,2024-05-08,59.55,59.76,59.14,59.22,11015700
WMT,2024-05-09,59.33,59.70,59.08,59.56,14550500
WMT,2024-05-10,59.54,59.70,59.29,59.60,12356600
WMT,2024-05-13,59.74,60.46,59.42,59.54,19260500
WMT,2024-05-14,59.64,59.67,58.58,58.99,18780100
WMT,2024-05-15,58.96,59.07,58.61,58.96,22240600
WMT,2024-05-16,63.29,63.49,62.03,63.08,60545600
WMT,2024-05-17,63.31,63.94,62.71,63.71,29330400
WMT,2024-05-20,63.49,63.82,62.95,63.25,15001400
WMT,2024-05-21,63.60,64.25,63.52,64.21,17131700
WMT,2024-05-22,64.04,64.74,63.79,64.31,14879400
WMT,2024-05-23,64.23,64.57,63.63,63.90,16222900
WMT,2024-05-24,64.19,64.74,64.07,64.43,11795000
WMT,2024-05-28,64.28,64.52,63.80,64.10,13349600
WMT,2024-05-29,63.81,64.27,63.71,63.98,11538600
WMT,2024-05-30,63.99,64.23,63.83,63.95,13051900
WMT,2024-05-31,63.73,64.95,63.23,64.81,27632200
WMT,2024-06-03,64.56,64.89,64.22,64.87,11578700
WMT,2024-06-04,65.03,65.68,64.88,65.64,14780800
WMT,2024-06-05,65.61,66.18,65.32,66.12,14982700
WMT,2024-06-06,66.09,66.46,65.80,66.18,13256000
WMT,2024-06-07,66.42,66.59,64.69,64.93,20213200
WMT,2024-06-10,66.22,66.36,65.31,65.99,21659500
WMT,2024-06-11,65.98,65.99,65.39,65.76,13367500
WMT,2024-06-12,65.88,65.97,64.95,65.35,11704700
WMT,2024-06-13,65.34,65.79,65.00,65.73,11196600
WMT,2024-06-14,65.58,66.14,65.34,66.05,12590100
WMT,2024-06-17,65.95,66.46,65.45,66.44,12103000
WMT,2024-06-18,66.65,66.89,66.33,66.62,12093500
WMT,2024-06-20,66.37,67.14,66.33,67.03,13860800
WMT,2024-06-21,67.27,67.56,66.85,66.93,25883000
WMT,2024-06-24,67.06,68.04,66.92,67.90,12470400
WMT,2024-06-25,66.20,66.61,65.59,66.44,20869200
WMT,2024-06-26,66.42,67.61,66.24,67.30,14177500
WMT,2024-06-27,67.30,67.59,66.69,66.90,12899200
WMT,2024-06-28,66.89,67.11,66.35,66.73,18816700
WMT,2024-07-01,66.91,67.25,66.28,66.50,8666000
WMT,2024-07-02,66.46,67.09,66.29,67.08,9436500
WMT,2024-07-03,66.83,67.26,66.64,67.25,6287500
WMT,2024-07-05,67.17,69.13,67.11,69.03,21586100
WMT,2024-07-08,68.89,69.12,68.35,68.67,12077700
WMT,2024-07-09,68.89,69.23,68.66,68.89,9758400
WMT,2024-07-10,69.08,69.42,68.71,69.39,10803400
WMT,2024-07-11,69.16,69.43,68.26,68.79,15624800
WMT,2024-07-12,68.89,69.02,68.17,68.24,12145300
WMT,2024-07-15,68.30,68.96,68.30,68.60,10171100
WMT,2024-07-16,68.81,69.22,68.57,68.98,9836800
WMT,2024-07-17,69.16,70.07,68.94,70.00,13533800
WMT,2024-07-18,69.66,70.16,69.41,69.79,10682700
WMT,2024-07-19,70.17,70.30,69.63,69.73,11665500
WMT,2024-07-22,69.83,70.23,69.21,69.36,12666100
WMT,2024-07-23,69.45,69.68,69.09,69.63,9263600
WMT,2024-07-24,69.50,69.81,69.32,69.58,22490800
WMT,2024-07-25,69.58,69.75,68.94,69.01,18821200
WMT,2024-07-26,69.21,69.22,67.83,68.77,16789300
WMT,2024-07-29,68.84,68.89,68.13,68.61,10315300
WMT,2024-07-30,68.54,68.84,67.98,68.19,12522500
WMT,2024-07-31,68.18,68.25,67.30,67.65,22908800
WMT,2024-08-01,67.91,68.79,67.53,68.78,17275500
WMT,2024-08-02,68.59,69.22,66.76,67.47,23578700
WMT,2024-08-05,67.11,67.59,65.94,66.61,20770500
WMT,2024-08-06,66.86,67.64,66.70,66.76,14815100
WMT,2024-08-07,66.89,67.03,65.84,65.94,18499200
WMT,2024-08-08,65.87,66.94,65.70,66.68,12489800
WMT,2024-08-09,66.87,67.23,66.36,66.97,13805600
WMT,2024-08-12,67.35,68.22,67.08,67.71,17385300
WMT,2024-08-13,67.44,67.62,66.17,67.14,26557900
WMT,2024-08-14,66.94,67.79,66.87,67.67,22928600
WMT,2024-08-15,73.05,73.36,71.73,72.12,49567500
WMT,2024-08-16,71.85,72.75,71.67,72.59,19872100
WMT,2024-08-19,72.53,73.12,72.48,72.86,13709300
WMT,2024-08-20,72.89,73.88,72.86,73.67,14434000
WMT,2024-08-21,74.42,74.70,73.72,74.36,14832000
WMT,2024-08-22,74.49,75.33,74.27,74.70,16511100
WMT,2024-08-23,74.72,74.93,74.13,74.82,12299100
WMT,2024-08-26,75.01,75.32,74.69,75.14,9508200
WMT,2024-08-27,75.56,75.56,74.89,75.24,11557800
WMT,2024-08-28,75.39,75.54,74.93,75.19,9814300
WMT,2024-08-29,75.10,75.58,74.79,75.53,11856800
WMT,2024-08-30,75.55,76.57,75.33,76.33,23230000
WMT,2024-09-03,76.43,76.90,75.90,76.27,22666100
WMT,2024-09-04,76.43,76.58,75.83,76.34,18442800
WMT,2024-09-05,76.35,76.55,75.50,76.06,13082900
WMT,2024-09-06,76.00,76.42,75.41,75.75,14548600
WMT,2024-09-09,75.95,76.57,75.60,76.44,22260200
WMT,2024-09-10,76.45,77.98,76.38,77.89,17686300
WMT,2024-09-11,77.47,78.00,76.66,77.92,19518800
WMT,2024-09-12,78.07,78.98,77.70,78.73,14877700
WMT,2024-09-13,78.89,79.75,78.76,79.66,12994100
WMT,2024-09-16,79.90,80.07,79.20,79.62,15346400
WMT,2024-09-17,78.83,79.32,77.35,77.68,21065900
WMT,2024-09-18,77.72,78.48,77.37,78.11,15684900
WMT,2024-09-19,78.13,78.17,76.59,77.13,21525700
WMT,2024-09-20,77.32,78.68,77.20,78.14,39534300
WMT,2024-09-23,78.15,79.50,78.15,79.39,12147300
WMT,2024-09-24,79.54,79.97,79.30,79.73,14651100
WMT,2024-09-25,79.95,80.65,79.74,80.45,14163800
WMT,2024-09-26,80.09,80.25,78.33,78.99,17061100
WMT,2024-09-27,78.97,79.35,78.67,78.85,11899100
WMT,2024-09-30,78.96,80.00,78.93,79.81,18997000
WMT,2024-10-01,79.74,80.58,79.50,80.32,16054200
WMT,2024-10-02,80.04,80.04,79.18,79.49,16618300
WMT,2024-10-03,79.36,79.64,78.92,79.49,11640400
WMT,2024-10-04,79.12,80.16,78.92,80.00,11583400
WMT,2024-10-07,79.75,80.00,78.06,78.18,16791600
WMT,2024-10-08,78.69,78.89,78.15,78.78,15270000
WMT,2024-10-09,78.89,79.56,78.82,79.46,12413000
WMT,2024-10-10,79.37,79.38,78.53,78.68,10812700
WMT,2024-10-11,78.77,79.19,78.44,79.17,9570700
WMT,2024-10-14,79.12,79.57,78.83,79.35,9914500
WMT,2024-10-15,79.73,80.87,79.57,80.70,13276200
WMT,2024-10-16,80.58,80.71,79.68,80.27,11123300
WMT,2024-10-17,80.32,80.55,79.71,79.95,9424700
WMT,2024-10-18,79.93,80.74,79.72,80.36,12324100
WMT,2024-10-21,80.28,80.60,79.78,79.87,9750400
WMT,2024-10-22,80.16,81.27,79.89,81.06,12240100
WMT,2024-10-23,80.93,82.37,80.85,82.30,13058200
WMT,2024-10-24,81.99,82.35,81.62,82.07,11645900
WMT,2024-10-25,82.23,82.33,81.48,81.55,8959400
WMT,2024-10-28,81.78,82.11,81.51,81.78,7990200
WMT,2024-10-29,81.71,81.89,80.72,80.75,9682400
WMT,2024-10-30,80.65,80.87,80.35,80.44,9268800
WMT,2024-10-31,80.34,81.48,80.27,80.99,15539000
WMT,2024-11-01,81.57,81.57,80.59,81.23,12181800
WMT,2024-11-04,81.24,81.94,81.04,81.49,11731000
WMT,2024-11-05,81.72,82.79,81.55,82.70,10612500
WMT,2024-11-06,84.15,84.54,81.10,82.47,19974000
WMT,2024-11-07,82.74,83.41,82.45,82.87,12665800
WMT,2024-11-08,83.30,84.42,83.25,83.84,14396500
WMT,2024-11-11,83.96,84.41,83.14,83.23,10433200
WMT,2024-11-12,83.51,84.53,83.51,84.00,12860200
WMT,2024-11-13,84.00,84.79,83.78,84.50,12802600
WMT,2024-11-14,84.04,84.76,83.36,83.48,15740700
WMT,2024-11-15,83.54,83.79,82.96,83.27,17370600
WMT,2024-11-18,83.83,83.86,82.68,83.10,25093800
WMT,2024-11-19,85.22,87.26,84.91,85.59,36340900
WMT,2024-11-20,85.59,86.18,84.91,86.16,18183200
WMT,2024-11-21,86.43,87.61,85.92,87.36,18729200
WMT,2024-11-22,88.37,89.85,87.89,89.38,23990600
WMT,2024-11-25,89.44,89.89,88.02,88.46,25078600
WMT,2024-11-26,88.84,90.81,88.79,90.24,16657000
WMT,2024-11-27,90.93,91.17,90.24,90.81,14358900
WMT,2024-11-29,91.18,91.56,90.75,91.42,11041200
WMT,2024-12-02,91.74,91.90,90.88,91.56,17173000
WMT,2024-12-03,91.70,92.50,91.18,92.42,17775200
WMT,2024-12-04,92.36,93.42,91.96,93.35,17312600
WMT,2024-12-05,93.78,94.48,93.24,94.19,21932300
WMT,2024-12-06,94.42,95.06,94.22,94.58,18803500
WMT,2024-12-09,94.54,94.82,92.51,92.73,20931100
WMT,2024-12-10,92.95,94.13,92.68,93.45,13164500
WMT,2024-12-11,93.44,94.57,93.40,93.85,19682100
WMT,2024-12-12,94.56,94.60,92.99,92.99,14298600
WMT,2024-12-13,92.91,93.78,92.16,93.36,11495900
WMT,2024-12-16,93.52,94.80,93.21,93.97,16742000
WMT,2024-12-17,94.24,94.58,93.43,94.52,23560800
WMT,2024-12-18,94.44,94.99,92.25,92.66,24665600
WMT,2024-12-19,93.58,93.67,92.47,92.51,16606500
WMT,2024-12-20,92.13,92.86,90.76,91.37,49350600
WMT,2024-12-23,90.63,90.63,88.07,89.49,26205400
WMT,2024-12-24,89.51,91.80,89.49,91.80,8992400
WMT,2024-12-26,91.66,92.00,91.30,91.91,10994000
WMT,2024-12-27,91.26,91.47,90.17,90.79,11384400
WMT,2024-12-30,89.87,90.21,89.28,89.71,9790200
WMT,2024-12-31,89.71,90.08,89.21,89.49,11267700
WMT,2025-01-02,89.13,89.74,88.67,89.15,14820400
WMT,2025-01-03,89.30,90.43,89.29,89.92,10834600
WMT,2025-01-06,89.97,91.59,89.81,90.56,14519900
WMT,2025-01-07,90.83,91.07,89.59,89.95,11238000
WMT,2025-01-08,90.25,90.98,89.96,90.93,13453600
WMT,2025-01-10,91.61,92.69,91.33,92.12,18140900
WMT,2025-01-13,91.25,91.55,90.24,90.66,18617100
WMT,2025-01-14,90.99,91.11,89.71,89.93,13549200
WMT,2025-01-15,90.21,90.86,89.95,90.47,17348200
WMT,2025-01-16,90.63,90.85,89.27,90.43,13267700
WMT,2025-01-17,91.20,91.39,90.19,91.07,15868200
WMT,2025-01-21,91.60,93.35,91.43,92.20,23247500
WMT,2025-01-22,92.88,93.11,91.64,92.35,15567100
WMT,2025-01-23,92.08,92.92,91.44,92.92,14198400
WMT,2025-01-24,92.65,94.11,92.57,93.86,14973800
WMT,2025-01-27,94.99,96.54,93.92,96.48,18880600
WMT,2025-01-28,96.31,96.91,95.81,96.37,14641600
WMT,2025-01-29,96.51,97.24,96.30,96.58,11261400
WMT,2025-01-30,96.76,97.99,96.50,97.71,11012200
WMT,2025-01-31,98.06,98.06,96.77,97.23,16391200
WMT,2025-02-03,95.85,98.84,95.56,98.60,20484200
WMT,2025-02-04,99.02,99.99,98.74,99.81,15201200
WMT,2025-02-05,99.70,101.61,99.59,101.49,15926700
WMT,2025-02-06,101.56,102.04,100.97,101.87,13088500
WMT,2025-02-07,102.02,102.13,100.15,100.19,12451100
WMT,2025-02-10,100.98,101.95,100.29,101.94,15274600
WMT,2025-02-11,101.65,101.87,100.88,101.50,11953600
WMT,2025-02-12,101.15,102.91,101.07,102.63,15162100
WMT,2025-02-13,103.01,104.24,102.55,104.05,12604400
WMT,2025-02-14,104.30,104.30,102.62,103.05,14109500
WMT,2025-02-18,102.74,103.00,101.54,102.80,18247300
WMT,2025-02-19,102.87,103.21,101.58,103.01,18508000
WMT,2025-02-20,97.84,99.17,95.76,96.29,55450900
WMT,2025-02-21,95.61,95.93,93.23,93.88,35014800
WMT,2025-02-24,93.29,93.74,91.25,92.78,29755900
WMT,2025-02-25,93.46,96.98,93.35,96.76,29331200
WMT,2025-02-26,96.77,97.79,95.16,95.29,19069700
WMT,2025-02-27,94.99,97.11,94.90,95.87,16431500
WMT,2025-02-28,96.86,97.92,96.25,97.68,25451300
WMT,2025-03-03,97.05,98.55,95.91,96.66,18372200
WMT,2025-03-04,94.85,96.13,93.56,94.07,25227700
WMT,2025-03-05,94.07,95.48,93.85,95.07,17639000
WMT,2025-03-06,93.90,95.28,93.29,93.74,19957800
WMT,2025-03-07,93.05,93.06,89.90,90.85,35913200
WMT,2025-03-10,88.91,89.37,85.79,86.99,35148800
WMT,2025-03-11,86.46,88.50,86.31,86.61,28687600
WMT,2025-03-12,87.05,88.26,84.08,84.39,33301600
WMT,2025-03-13,84.13,84.64,83.07,83.70,31507800
WMT,2025-03-14,84.15,84.56,83.26,84.54,35500600
WMT,2025-03-17,84.32,87.16,84.17,86.63,26297800
WMT,2025-03-18,86.61,86.85,84.69,84.78,17850900
WMT,2025-03-19,85.14,85.97,84.81,85.51,24555900
WMT,2025-03-20,85.00,86.25,84.71,85.00,18185500
WMT,2025-03-21,84.70,85.65,84.21,85.40,26797200
WMT,2025-03-24,85.89,87.06,85.77,86.90,17900700
WMT,2025-03-25,86.17,86.72,84.05,84.19,27908600
WMT,2025-03-26,84.61,84.98,84.00,84.63,27228800
WMT,2025-03-27,84.21,85.53,84.21,85.05,16782800
WMT,2025-03-28,84.85,85.25,84.13,84.57,14790600
WMT,2025-03-31,84.19,87.60,83.80,87.20,30269300
WMT,2025-04-01,86.95,88.51,86.78,88.23,22080300
WMT,2025-04-02,87.60,89.54,87.52,89.15,19384100
WMT,2025-04-03,85.70,89.27,85.70,86.67,33012900
WMT,2025-04-04,85.06,86.80,82.09,82.63,36209000
WMT,2025-04-07,79.70,85.68,79.27,83.26,36884900
WMT,2025-04-08,85.27,86.38,80.48,81.24,34351700
WMT,2025-04-09,82.77,90.19,82.46,88.99,46632800
WMT,2025-04-10,88.13,91.25,87.56,90.00,34735300
WMT,2025-04-11,90.07,92.72,89.40,92.17,25508100
WMT,2025-04-14,92.64,94.79,92.27,94.09,27742900
WMT,2025-04-15,94.18,95.38,93.24,93.33,21871200
WMT,2025-04-16,93.36,93.66,90.00,90.57,22229100
WMT,2025-04-17,91.21,93.24,91.00,92.59,21393900
WMT,2025-04-21,92.39,93.44,90.72,91.79,18361200
WMT,2025-04-22,92.25,94.65,92.25,94.21,15407800
WMT,2025-04-23,94.38,95.95,93.52,94.32,18046900
WMT,2025-04-24,94.07,95.57,93.03,95.19,13444500
WMT,2025-04-25,95.15,95.82,93.72,94.45,15317200
WMT,2025-04-28,94.46,95.35,93.70,94.58,12950000
WMT,2025-04-29,94.20,95.53,93.78,95.39,12679000
WMT,2025-04-30,95.29,97.12,94.29,96.59,21639900
WMT,2025-05-01,96.36,97.24,95.94,96.75,13171800
WMT,2025-05-02,97.29,98.55,97.19,98.08,16031400
WMT,2025-05-05,98.27,99.07,97.86,98.66,12439100
WMT,2025-05-06,98.07,98.80,97.74,97.88,10626000
WMT,2025-05-07,97.88,98.56,97.65,98.16,11301300
WMT,2025-05-08,98.08,98.66,96.70,96.77,14461100
WMT,2025-05-09,96.33,96.78,95.87,96.30,13697800
WMT,2025-05-12,97.24,97.54,95.20,96.33,26783900
WMT,2025-05-13,96.08,96.90,94.81,95.46,19746700
WMT,2025-05-14,95.61,96.91,95.41,96.41,25620100
WMT,2025-05-15,93.89,96.30,91.49,95.93,44026100
WMT,2025-05-16,95.72,98.76,95.58,97.81,33746200
WMT,2025-05-19,96.23,97.85,95.39,97.69,20041600
WMT,2025-05-20,98.13,98.39,96.10,97.37,15609600
WMT,2025-05-21,96.71,97.33,95.56,96.01,15742300
WMT,2025-05-22,96.12,96.54,95.40,95.51,13712200
WMT,2025-05-23,94.92,96.12,94.59,95.92,13668600
WMT,2025-05-27,96.88,97.37,96.16,97.15,17180900
WMT,2025-05-28,97.09,97.81,96.64,96.82,11220100
WMT,2025-05-29,97.20,97.34,96.43,96.68,14338000
WMT,2025-05-30,96.54,98.50,96.18,98.29,29980100
WMT,2025-06-02,98.41,99.47,97.62,99.34,16999200
WMT,2025-06-03,99.14,100.45,98.14,99.54,15598600
WMT,2025-06-04,99.35,99.69,98.89,98.92,11115600
WMT,2025-06-05,98.87,99.16,97.18,97.53,15817100
WMT,2025-06-06,97.94,98.13,96.55,97.05,15599300
WMT,2025-06-09,96.98,97.42,96.35,97.03,13655700
WMT,2025-06-10,96.87,97.66,96.06,96.90,17162500
WMT,2025-06-11,96.87,96.87,94.93,95.38,16389600
WMT,2025-06-12,94.48,94.84,93.02,94.42,17845700
WMT,2025-06-13,94.11,94.90,93.60,94.03,18694700
WMT,2025-06-16,94.34,95.36,93.69,93.88,14881700
WMT,2025-06-17,93.54,94.41,93.21,93.84,14935600
WMT,2025-06-18,94.16,95.07,93.68,94.68,11333700
WMT,2025-06-20,94.82,95.89,94.78,95.70,20604900
WMT,2025-06-23,95.50,97.50,95.25,97.44,20432400
WMT,2025-06-24,97.30,98.68,96.83,97.57,22403700
WMT,2025-06-25,97.88,98.13,96.73,96.84,11154700
WMT,2025-06-26,96.48,96.92,95.50,95.60,19361400
WMT,2025-06-27,95.90,97.33,95.74,96.85,31431900
WMT,2025-06-30,96.81,97.71,95.89,97.35,17803000
WMT,2025-07-01,97.17,98.76,97.00,97.81,15635800
WMT,2025-07-02,97.70,97.95,96.64,97.18,12502000
WMT,2025-07-03,97.27,98.05,97.00,97.93,7686200
WMT,2025-07-07,97.80,98.92,97.19,98.92,12930900
WMT,2025-07-08,98.39,98.74,96.09,96.67,16875000
WMT,2025-07-09,96.73,96.87,95.96,96.39,13702600
WMT,2025-07-10,96.24,96.36,94.33,94.45,18894800
WMT,2025-07-11,94.60,95.11,93.82,93.99,14595000
WMT,2025-07-14,94.10,95.42,93.97,95.36,13779100
WMT,2025-07-15,95.18,95.36,94.53,94.97,10450800
WMT,2025-07-16,95.00,95.41,94.20,94.74,11181600
WMT,2025-07-17,94.67,95.21,94.48,94.68,11165100
WMT,2025-07-18,94.68,95.06,94.02,94.64,14636300
WMT,2025-07-21,94.84,96.22,94.69,95.25,13450400
WMT,2025-07-22,95.42,96.25,95.32,95.43,9049100
WMT,2025-07-23,95.59,95.87,94.87,95.26,9729700
WMT,2025-07-24,95.15,96.54,94.93,96.18,14991500
WMT,2025-07-25,96.42,97.22,96.11,97.05,12868500
WMT,2025-07-28,96.86,97.70,96.66,97.18,12293100
WMT,2025-07-29,97.35,98.29,96.92,97.90,14034300
WMT,2025-07-30,98.18,98.45,96.87,97.16,13864100
WMT,2025-07-31,97.02,98.20,96.89,97.55,15651300
WMT,2025-08-01,97.57,98.40,97.24,98.06,16750400
WMT,2025-08-04,97.77,99.47,97.77,99.16,19050200
WMT,2025-08-05,99.24,100.03,98.48,98.88,17977000
WMT,2025-08-06,99.03,103.24,99.03,102.91,23738400
WMT,2025-08-07,103.01,103.45,101.66,102.67,12509500
WMT,2025-08-08,102.92,104.26,102.70,103.28,12394700
WMT,2025-08-11,103.45,103.88,102.66,103.48,12856700
WMT,2025-08-12,103.80,103.86,102.92,103.17,17915300
WMT,2025-08-13,101.70,102.36,100.41,100.55,19398500
WMT,2025-08-14,100.78,101.00,100.28,100.41,10858400
WMT,2025-08-15,100.43,100.57,99.34,99.80,13604900
WMT,2025-08-18,99.80,100.67,99.72,100.50,11656100
WMT,2025-08-19,100.75,102.22,100.59,101.08,16999000
WMT,2025-08-20,100.94,102.44,100.72,102.36,18655000
WMT,2025-08-21,99.21,99.25,96.75,97.76,51825100
WMT,2025-08-22,97.87,98.85,96.56,96.63,32695200
WMT,2025-08-25,96.80,97.38,95.87,95.87,18956100
WMT,2025-08-26,96.08,96.27,95.23,95.85,22270400
WMT,2025-08-27,95.70,96.12,95.41,95.88,12925700
WMT,2025-08-28,95.80,96.37,95.51,95.91,19241600
WMT,2025-08-29,95.90,96.83,95.61,96.78,15600300
WMT,2025-09-02,97.03,97.65,96.31,97.65,15351300
WMT,2025-09-03,97.65,99.24,97.30,99.24,18995900
WMT,2025-09-04,99.71,101.14,99.45,100.72,15640900
WMT,2025-09-05,100.87,101.27,99.35,100.31,13748500
WMT,2025-09-08,100.64,102.15,100.22,102.07,13685700
WMT,2025-09-09,101.79,102.28,101.34,102.08,11819700
WMT,2025-09-10,101.74,102.24,100.19,100.21,17934900
WMT,2025-09-11,100.78,102.57,100.08,102.44,15900800
WMT,2025-09-12,102.33,103.77,102.15,103.28,11641900
WMT,2025-09-15,103.44,103.77,103.20,103.48,10756900
WMT,2025-09-16,103.64,104.00,102.92,103.21,14481900
WMT,2025-09-17,103.52,105.89,103.52,104.06,25382000
WMT,2025-09-18,103.57,104.43,101.91,103.39,14869400
WMT,2025-09-19,103.60,103.73,101.88,102.12,34791600
WMT,2025-09-22,102.24,102.99,101.71,102.61,12861900
WMT,2025-09-23,102.20,102.47,101.12,102.31,13158700
WMT,2025-09-24,102.83,103.26,102.27,102.52,11391800
WMT,2025-09-25,103.01,103.30,102.37,102.84,13366700
WMT,2025-09-26,102.67,103.28,102.26,102.95,11859300
WMT,2025-09-29,102.84,103.10,101.87,102.87,15477200
WMT,2025-09-30,102.79,103.73,102.51,102.85,13873400
WMT,2025-10-01,102.35,102.65,100.35,101.75,16142800
WMT,2025-10-02,101.24,101.93,99.67,101.49,15605400
WMT,2025-10-03,101.25,102.61,100.99,101.86,11867500
WMT,2025-10-06,101.67,102.86,101.37,102.49,13303600
WMT,2025-10-07,102.17,103.04,100.74,103.03,15538900
WMT,2025-10-08,102.81,103.05,101.94,102.69,13584100
WMT,2025-10-09,102.92,103.24,100.17,101.56,19508000
WMT,2025-10-10,101.84,103.42,101.31,101.63,18519400
WMT,2025-10-13,101.16,102.24,100.86,101.91,10871200
WMT,2025-10-14,103.84,107.70,102.68,106.99,30859500
WMT,2025-10-15,107.10,109.34,107.08,108.81,21416300
WMT,2025-10-16,108.98,109.36,105.45,106.25,16366200
WMT,2025-10-17,106.95,107.98,106.00,107.51,13735600
WMT,2025-10-20,107.63,108.03,106.39,106.83,10581200
